property_id,lat,lng,addr_street,suburb,price,property_type,year,bedrooms,bathrooms,parking_space,Shopping_center_id,Distance_to_sc,Train_station_id,Distance_to_train_station,travel_min_to_CBD,Transfer_flag,Hospital_id,Distance_to_hospital,Supermarket_id,Distance_to_supermaket
87516,-37.93529,145.015571,21 Teddington Road,HAMPTON,29900000,house,2015,5,3,2,SC_046,2053,19949,1274,27,0,hospital_036,1310,S_088,1186
39018,-37.75784683,145.0347138,75 Jellicoe Street,IVANHOE,5592000,house,2009,3,1,2,SC_001,1282,19933,1550,23,0,hospital_039,706,S_219,1312
32686,-37.74179,145.009985,37 South Street,PRESTON,7876000,house,2015,3,1,0,SC_103,749,20012,902,27,0,hospital_035,2359,S_084,815
70770,-37.883414,145.096998,4 Evans Street,CHADSTONE,5920000,house,2012,3,1,2,SC_042,831,19839,1147,26,0,hospital_166,1932,S_026,1179
7474,-37.750038,144.766297,4 Newark Court,ALBANVALE,3300000,house,2014,3,2,2,SC_048,2894,20002,3026,33,0,hospital_057,4399,S_070,646
58462,-37.81456757,145.1726532,1/55 Sandy Street,NUNAWADING,4140000,house,2009,2,1,1,SC_002,545,19899,700,37,0,hospital_070,1934,S_202,1086
83120,-37.885765,145.247583,24 Philip Road,KNOXFIELD,3456000,house,2012,4,1,2,SC_049,5414,19868,4212,55,0,hospital_002,3828,S_027,1975
11893,-37.71575165,144.8224945,6 Huon Court,KEILOR,4725000,house,2008,5,2,0,SC_107,1849,20001,2946,36,0,hospital_057,5030,S_222,2154
59080,-37.807837,145.184502,62 Hedge End Road,NUNAWADING,9100000,house,2014,3,1,2,SC_088,1350,19900,1309,40,0,hospital_070,848,S_202,1932
53877,-37.818749,144.995876,8a Allowah Terrace,RICHMOND,11726000,house,2009,3,2,2,SC_068,2147,19978,576,7,0,hospital_171,222,S_076,1019
3500,-37.82272339,144.8716583,40 Mill Avenue,YARRAVILLE,5500000,house,2009,3,2,2,SC_033,2233,19995,1534,19,0,hospital_056,3533,S_056,2627
17641,-37.699989,144.931925,71 Isla Avenue,GLENROY,5760000,house,2013,2,1,0,SC_030,3948,20032,1391,33,0,hospital_184,5270,S_209,967
803,-37.8073566,144.8992194,3 Eastwood Street,SEDDON,6479000,house,2012,2,1,2,SC_011,3154,19997,362,15,0,hospital_003,1903,S_201,743
22363,-37.73532,144.967431,24 Champ Street,COBURG,6930000,house,2010,2,1,2,SC_030,1558,19964,451,30,0,hospital_084,2236,S_172,732
27362,-37.588113,144.937141,6 Crossdale Green,CRAIGIEBURN,5695000,house,2010,3,2,2,SC_110,1145,40221,1620,46,0,hospital_104,7121,S_178,711
77208,-37.930241,145.109001,32 Springs Road,CLARINDA,9632000,house,2015,3,1,2,SC_003,4877,19915,1187,39,0,hospital_076,1386,S_170,838
64699,-37.801028,145.292982,6 Bennison Street,CROYDON,8865000,house,2015,3,2,2,SC_022,897,19878,1255,51,0,hospital_164,3373,S_055,882
2938,-37.810316,144.892198,17 Mackay Street,YARRAVILLE,8800000,house,2015,2,1,1,SC_043,3275,19997,339,15,0,hospital_056,1984,S_201,1181
54806,-37.838165,145.056161,1 Currajong Avenue,CAMBERWELL,24500000,house,2012,4,2,2,SC_099,1547,19851,1272,30,0,hospital_168,876,S_113,1028
88488,-37.950808,145.036749,15 Albert Street,HIGHETT,6840000,house,2010,3,2,2,SC_079,423,19872,522,40,0,hospital_058,1973,S_069,423
77882,-37.92972946,145.2049866,3 Maitland Close,MULGRAVE,8840000,house,2008,5,2,2,SC_073,3101,19891,4752,46,0,hospital_161,1218,S_067,1608
68026,-37.838392,145.005494,292 Williams Road,TOORAK,3960000,house,2016,4,2,2,SC_038,343,19947,750,21,0,hospital_196,820,S_102,325
80350,-38.003686,145.155995,5 The Panorama,KEYSBOROUGH,9840000,house,2015,4,2,2,SC_057,1950,19889,4216,51,0,hospital_096,1728,S_079,1866
53088,-37.815408,145.005762,34 Gardner Street,RICHMOND,6138000,house,2010,2,1,0,SC_083,2683,19978,1262,7,0,hospital_134,521,S_076,1105
92944,-37.995414,145.092607,2/60 WARREN ROAD,MORDIALLOC,8330000,house,2011,3,2,1,SC_003,2721,19863,1317,44,0,hospital_001,1815,S_119,1500
50340,-37.770993,145.086702,61 Barak Street,BULLEEN,20400000,house,2016,4,2,2,SC_009,751,19935,2765,26,0,hospital_193,2520,S_154,634
67798,-37.752534,145.355312,"Unit 3, 78 CASTELLA STREET",LILYDALE,3720000,house,2012,1,1,1,SC_084,3695,19876,747,60,0,hospital_151,111,S_233,767
46227,-37.713802,145.133169,7 Tahlee Place,MONTMORENCY,6120000,house,2014,3,2,2,SC_051,5043,19986,1040,40,0,hospital_075,2591,S_194,2191
40847,-37.707848,145.068359,55 Bendoran Crescent,BUNDOORA,3216000,house,2012,3,1,2,SC_047,4785,19984,1403,34,0,hospital_037,1187,S_155,1565
11871,-37.72225189,144.825058,5 Buckland Crescent,KEILOR,5203000,house,2008,4,2,2,SC_107,1654,20001,2866,36,0,hospital_005,4351,S_222,1982
23222,-37.728716,144.963439,871 Sydney Road,COBURG NORTH,2900000,house,2015,3,1,1,SC_030,1242,19964,538,30,0,hospital_084,2860,S_172,1449
57260,-37.82039261,145.0817871,33 Rochester Road,CANTERBURY,30940000,house,2009,5,3,2,SC_099,2134,19893,458,29,0,hospital_117,3161,S_160,1882
85501,-37.879142,145.006146,3 Liscard Street,ELSTERNWICK,9801000,house,2012,3,2,1,SC_015,2520,19954,776,17,0,hospital_116,764,S_193,875
47559,-37.709064,145.170117,8 Nundah Drive,ELTHAM,5004000,house,2012,3,2,2,SC_051,4045,19987,2026,44,0,hospital_075,5675,S_194,1255
4361,-37.841832,144.866486,31 Carmen Street,NEWPORT,6750000,house,2015,2,1,2,SC_033,2420,19994,1508,21,0,hospital_141,3178,S_056,1902
84471,-37.871688,144.990595,1 Bowen Street,BALACLAVA,16800000,house,2013,3,2,2,SC_015,930,19956,355,13,0,hospital_087,1065,S_133,257
94849,-37.903006,145.048847,15 Parker Street,ORMOND,11700000,house,2011,4,2,2,SC_041,2207,19941,811,36,0,hospital_126,2602,S_015,1831
50608,-37.753716,145.125187,63 Atkinson Street,TEMPLESTOWE,10800000,house,2014,3,2,3,SC_009,3215,19986,4289,40,0,hospital_193,2334,S_046,2419
16084,-37.708963,144.896273,42 Balerno Circle,GOWANBRAE,5564000,house,2012,3,2,1,SC_010,998,20032,1909,33,0,hospital_184,3791,S_198,2036
93207,-37.98818,145.098058,31 Scarlett Street,MORDIALLOC,10965000,house,2014,5,2,0,SC_003,2055,19864,1983,41,0,hospital_001,2229,S_003,1889
76141,-37.902314,145.099944,38 Heath Avenue,OAKLEIGH,5175000,house,2011,3,1,2,SC_087,2234,19916,992,36,0,hospital_166,629,S_026,2173
87445,-37.933016,145.01836,18a Ivy Street,HAMPTON,17850000,house,2014,4,2,2,SC_046,1897,19949,1582,27,0,hospital_110,1618,S_214,1419
78853,-37.942457,145.146565,23 Harris Street,SPRINGVALE,5848000,house,2015,3,2,2,SC_073,5310,19914,810,42,0,hospital_076,3242,S_075,1305
77613,-37.925853,145.176187,19 Sunrise Drive,MULGRAVE,4728000,house,2013,4,2,2,SC_073,2343,19913,3304,44,0,hospital_161,3540,S_067,1563
79050,-37.96126175,145.14620969999999,4 Guildford Avenue,SPRINGVALE,3060000,house,2008,3,1,2,SC_057,4235,19913,1455,44,0,hospital_124,3001,S_075,987
90641,-37.964631,145.083258,4  Olinda Court,CHELTENHAM,11115000,house,2015,3,2,2,SC_003,885,19865,2490,39,0,hospital_109,777,S_003,2230
28466,-37.796129,144.991528,12 Alexander Street,COLLINGWOOD,8550000,house,2015,2,2,0,SC_008,2589,19975,424,11,0,hospital_178,1660,S_060,939
83835,-37.8558943,145.001246,3 Fern Avenue,WINDSOR,11500000,house,2010,4,1,1,SC_066,1171,19957,810,11,0,hospital_012,259,S_115,943
6353,-37.78348923,144.8423615,2 Dorothy Street,SUNSHINE,2220000,house,2008,3,1,3,SC_102,784,20021,1006,26,0,hospital_174,1080,S_080,841
12649,-37.699527,144.744104,205 Community Hub,HILLSIDE,4000000,house,2016,3,2,1,SC_048,3729,20000,2655,39,0,hospital_057,9191,S_163,940
51248,-37.7829,145.128222,309/1 Grosvenor Street,DONCASTER,3195000,house,2016,1,1,0,SC_091,506,20042,4087,30,0,hospital_194,1563,S_188,588
24259,-37.709069,144.969521,28 Tucker Street,FAWKNER,7725000,house,2010,3,1,2,SC_030,3109,19962,1003,33,0,hospital_139,2685,S_161,2390
3070,-37.82266998,144.8899231,20 Hughes Street,YARRAVILLE,3608000,house,2008,2,1,1,SC_033,3822,19996,759,16,0,hospital_056,3304,S_201,2542
86863,-37.9213829,145.0013275,51 Hanby Street,BRIGHTON,30560000,house,2009,5,2,2,SC_046,3825,19951,824,22,0,hospital_156,1372,S_009,837
92269,-37.98117447,145.0577698,4 Birch Street,MENTONE,9072000,house,2009,3,1,1,SC_003,2965,19865,653,39,0,hospital_055,519,S_011,411
66453,-37.78829575,145.3264008,5 Chaucer Street,MOOROOLBARK,6205000,house,2009,3,2,2,SC_084,3530,19877,1293,54,0,hospital_113,3850,S_224,2090
26867,-37.581944,144.922142,4 Wilsby Court,CRAIGIEBURN,8320000,house,2016,4,2,2,SC_005,834,40221,2895,46,0,hospital_104,7655,S_178,1702
6440,-37.785904,144.824729,21 Fraser Street,SUNSHINE,7125000,house,2015,3,1,0,SC_102,874,20021,774,26,0,hospital_174,1143,S_080,876
79973,-37.99431229,145.1834869,241 Cheltenham Road,KEYSBOROUGH,8910000,house,2010,3,1,2,SC_057,908,19889,1924,51,0,hospital_096,1097,S_079,977
49822,-37.78098,145.10077,10 Amberley Court,BULLEEN,15300000,house,2015,4,2,2,SC_009,1876,19896,4300,34,0,hospital_194,1530,S_046,1427
45945,-37.720995,145.123603,2/51 Looker Road,MONTMORENCY,3810000,house,2011,3,2,2,SC_009,5700,19986,660,40,0,hospital_075,2358,S_210,2720
88469,-37.949922,145.033115,13A Rose Street,HIGHETT,17220000,house,2014,4,3,2,SC_079,704,19872,787,40,0,hospital_058,1799,S_069,704
65412,-37.808071,145.302598,5 Natanya Way,KILSYTH,9840000,house,2010,3,2,2,SC_022,1987,19878,2392,51,0,hospital_164,4134,S_224,949
20811,-37.762485,144.959508,22 Frederick Street,BRUNSWICK,7728000,house,2011,3,1,3,SC_030,3449,19967,173,23,0,hospital_011,885,S_074,816
93417,-37.996635,145.091751,49 Warren Road,PARKDALE,11220000,house,2014,3,2,0,SC_003,2849,19863,1164,44,0,hospital_001,1789,S_119,1347
66869,-37.770675,145.364663,10 Karabec Place,LILYDALE,9750000,house,2016,4,2,2,SC_084,4677,19876,2252,60,0,hospital_113,1301,S_081,1786
45477,-37.685411,145.104792,79 Corowa Crescent,GREENSBOROUGH,8064000,house,2015,4,1,0,SC_062,4122,19985,2086,38,0,hospital_075,2197,S_210,1979
29746,-37.771577,145.008797,23 Thames Street,NORTHCOTE,17200000,house,2016,3,2,3,SC_001,2932,19929,849,16,0,hospital_035,968,S_105,2328
25080,-37.579948,144.907383,11 Applewood Way,CRAIGIEBURN,4830000,house,2011,2,2,2,SC_005,1299,40221,3997,46,0,hospital_104,7959,S_178,2821
19167,-37.686948,144.927769,70 Gerbert Street,BROADMEADOWS,3500000,house,2011,3,1,0,SC_059,3774,20030,839,37,0,hospital_104,4087,S_153,1124
87667,-37.932817,144.997925,37 Holyrood Street,HAMPTON,22400000,house,2012,5,2,2,SC_046,3626,19949,653,27,0,hospital_036,1185,S_088,614
76261,-37.888775,145.078883,5 Fellows St,HUGHESDALE,24160000,house,2015,4,2,3,SC_087,241,19918,689,32,0,hospital_166,2651,S_167,241
69978,-37.86202621,145.0851593,35 Fakenham Road,ASHBURTON,6352000,house,2008,3,1,1,SC_042,1794,19848,335,36,0,hospital_098,215,S_112,901
54776,-37.836848,145.04184,9 Woodburn Road,HAWTHORN,9520000,house,2014,3,1,2,SC_083,1904,19910,805,13,0,hospital_127,1463,S_113,1715
74302,-37.882882,145.020127,24 Newstead Street,CAULFIELD,14850000,house,2012,5,3,2,SC_023,2132,19954,1702,17,0,hospital_080,423,S_166,582
48137,-37.801476,145.037933,23 James Avenue,KEW,15300000,house,2014,3,2,1,SC_083,2124,19904,2229,20,0,hospital_064,1216,S_039,780
71030,-37.85735,145.222981,104 Amersham Drive,WANTIRNA,16480000,house,2014,4,3,2,SC_032,4991,19871,3747,46,0,hospital_008,940,S_226,1082
82353,-37.989877,145.234881,69 Chestnut Road,DOVETON,3575000,house,2015,3,1,2,SC_112,1766,19888,2207,54,0,hospital_119,1493,S_184,1638
28891,-37.805405,144.998683,2 Yarra Bank Court,ABBOTSFORD,24960000,house,2014,3,2,2,SC_068,2560,19976,445,10,0,hospital_134,778,S_076,541
80597,-38.00589406,145.1632642,Lot 13 Chi Avenue,KEYSBOROUGH,9515000,house,2016,4,3,2,SC_057,1711,19889,3956,51,0,hospital_096,1525,S_079,1639
68485,-37.856993,145.022518,33 Hume Street,ARMADALE,19200000,house,2014,2,1,0,SC_038,2217,19945,287,24,0,hospital_092,921,S_235,666
42729,-37.72857666,145.090622,1 Longacres Road,YALLAMBIE,5214000,house,2009,3,2,2,SC_017,3598,19983,1912,31,0,hospital_075,2935,S_020,2786
76476,-37.920039,145.112747,1/16 Robinson Street,CLAYTON,9100000,house,2013,4,2,1,SC_087,4459,19915,857,39,0,hospital_083,674,S_169,835
50795,-37.789395999999996,145.113626,13 Edith Court,DONCASTER,7650000,house,2014,3,1,2,SC_091,1118,20042,3390,30,0,hospital_194,1793,S_188,951
9229,-37.845861,144.72645,1/10 Yale Court,TRUGANINA,6545000,house,2016,3,2,1,SC_053,1943,46468,3247,33,0,hospital_073,5407,S_007,2806
54124,-37.815451,145.026456,15 Elgin Street,HAWTHORN,15840000,house,2014,3,1,0,SC_083,978,19905,776,19,0,hospital_086,585,S_208,938
65264,-37.80515671,145.304657,27 Byron Rd,KILSYTH,19200000,house,2008,3,1,1,SC_022,2015,19877,2372,54,0,hospital_164,4325,S_224,603
7679,-37.742745,144.765014,9 Delamare Drive,ALBANVALE,4200000,house,2015,3,1,2,SC_048,2338,20001,2940,36,0,hospital_057,4783,S_070,1166
16490,-37.713768,144.947839,13 Talbot Street,HADFIELD,7520000,house,2015,2,1,1,SC_030,2084,19962,1123,33,0,hospital_139,4442,S_004,1098
40103,-37.70772,145.072759,229 Greenwood Drive,BUNDOORA,9078000,house,2010,4,1,2,SC_047,5074,19984,1036,34,0,hospital_037,1516,S_155,1869
6546,-37.781233,144.81936,29B Adelaide Street,ALBION,2584000,house,2012,2,1,1,SC_102,1256,20004,616,28,0,hospital_174,1223,S_080,1209
43002,-37.71962738,145.0838471,23 Yallambie Road,MACLEOD,5180000,house,2008,3,1,1,SC_017,4243,19984,965,34,0,hospital_075,2523,S_020,2192
63964,-37.79088593,145.27948,22 Somerset Crescent,CROYDON,5192000,house,2009,4,2,2,SC_022,966,19878,516,51,0,hospital_164,2818,S_181,585
53218,-37.811743,145.007104,4 Leslie Street,RICHMOND,7029000,house,2010,3,1,2,SC_083,2687,19977,1293,8,0,hospital_134,278,S_076,1041
11483,-37.7834816,144.8860779,49 Mitchell Street,MARIBYRNONG,6420000,house,2008,2,1,2,SC_085,1154,20027,1937,0,1,hospital_003,1010,S_049,1178
3902,-37.82006836,144.8865204,80 Fehon Street,YARRAVILLE,4408000,house,2006,4,2,0,SC_033,3573,19996,557,16,0,hospital_056,2999,S_201,2376
9194,-37.86338806,144.7676392,8 Studley Court,LAVERTON,3835000,house,2009,3,1,0,SC_092,4749,19923,439,31,0,hospital_073,7881,S_007,2226
66464,-37.790588,145.311065,5 Highland Crescent,MOOROOLBARK,9333000,house,2016,3,1,1,SC_022,2637,19877,661,54,0,hospital_113,4994,S_224,1287
24019,-37.70591736,144.9691467,15 Dowling Street,FAWKNER,6050000,house,2008,3,1,1,SC_030,3391,19961,1076,35,0,hospital_139,2857,S_161,2060
88622,-37.950188,145.033774,20 Rose Street,HIGHETT,13216000,house,2013,3,1,2,SC_079,651,19872,737,40,0,hospital_058,1819,S_069,651
51122,-37.779287,145.126948,26  Winston Drive,DONCASTER,24480000,house,2015,4,2,2,SC_091,872,20042,4472,30,0,hospital_194,1227,S_188,897
31543,-37.75788498,144.9926605,93 Ballantyne Street,THORNBURY,5280000,house,2009,3,2,2,SC_103,2195,20014,608,23,0,hospital_035,1449,S_105,1228
15666,-37.740502,144.888522,29 Shaw Street,NIDDRIE,8145000,house,2010,3,1,2,SC_082,1667,20036,2950,24,0,hospital_184,1471,S_198,1602
18916,-37.66544724,144.9350739,471 BARRY ROAD,DALLAS,3120000,house,2009,3,1,2,SC_072,1990,44817,936,40,0,hospital_104,2089,S_153,1838
90744,-37.96135712,145.0446625,48 Olympic Avenue,CHELTENHAM,6800000,house,2009,3,1,2,SC_079,1397,19866,1049,37,0,hospital_082,1070,S_023,1002
18692,-37.680662,144.926097,32 Gosford Crescent,BROADMEADOWS,2904000,house,2015,3,1,1,SC_072,3347,20030,630,37,0,hospital_104,3373,S_153,485
86117,-37.90852,145.004938,135 Male Street,BRIGHTON,14500000,house,2010,3,2,1,SC_046,4527,19952,453,20,0,hospital_156,1230,S_151,252
65740,-37.76267624,145.3226929,13 Great Oak Court,MOOROOLBARK,8080000,house,2008,4,2,0,SC_084,921,19876,2341,60,0,hospital_113,2826,S_168,541
62033,-37.807731,145.23217,4a Turnbull Court,RINGWOOD,10350000,house,2015,3,2,2,SC_032,632,19902,951,43,0,hospital_105,1031,S_190,431
68212,-37.850181,145.020819,797 Malvern Road,TOORAK,17640000,house,2011,2,2,2,SC_038,1538,19946,611,23,0,hospital_132,1137,S_235,1322
87257,-37.937964,145.010701,1 Hudson Street,HAMPTON,14520000,house,2014,5,3,2,SC_046,2433,19949,810,27,0,hospital_036,789,S_088,746
76029,-37.90361,145.088949,29 Queens Avenue,OAKLEIGH,20740000,house,2015,4,2,2,SC_087,1810,19917,365,34,0,hospital_166,1572,S_167,1810
54369,-37.81578,145.041712,3 Haines Street,HAWTHORN,15600000,house,2016,3,1,2,SC_083,750,19904,785,20,0,hospital_064,979,S_208,721
24081,-37.701793,144.976901,175 McBryde Street,FAWKNER,4980000,house,2012,3,1,2,SC_030,4144,19961,1593,35,0,hospital_139,2560,S_161,2135
42705,-37.761417,145.055684,96 Studley Road,EAGLEMONT,17940000,house,2014,4,3,2,SC_017,1294,19934,286,25,0,hospital_046,533,S_100,1150
6274,-37.789709,144.837759,17 McKay Street,SUNSHINE,4983000,house,2013,2,1,2,SC_102,900,20021,449,26,0,hospital_174,1415,S_080,988
44113,-37.705958,145.111035,11 Bicton Street,GREENSBOROUGH,6526000,house,2014,3,1,1,SC_051,5596,19985,332,38,0,hospital_075,464,S_210,810
70227,-37.863163,145.084904,6 Stocks Avenue,ASHBURTON,13800000,house,2014,2,1,0,SC_042,1682,19848,340,36,0,hospital_098,88,S_112,859
96006,-37.90626,145.031175,5A O'Loughlan Street,ORMOND,13770000,house,2015,4,2,2,SC_041,3400,19940,771,36,0,hospital_126,1213,S_107,1762
70316,-37.867851,145.086941,8 Benghazi Avenue,ASHBURTON,14000000,house,2010,3,2,2,SC_042,1130,19847,642,37,0,hospital_098,468,S_112,619
29265,-37.774602,145.013126,11 Slater Street,NORTHCOTE,21450000,house,2011,4,2,2,SC_001,2630,19930,608,18,0,hospital_035,1382,S_219,2614
55969,-37.844898,145.070949,8 Wilson Grove,CAMBERWELL,14430000,house,2015,3,1,2,SC_099,2554,19850,418,32,0,hospital_168,1412,S_160,1102
6341,-37.788914,144.838397,1B Pizzey Street,SUNSHINE,3960000,house,2015,3,1,1,SC_102,847,20021,487,26,0,hospital_174,1352,S_080,935
73903,-37.85746765,145.2537537,62 Kanooka Road,BORONIA,4200000,house,2007,4,2,2,SC_032,5439,19870,2160,50,0,hospital_002,1288,S_139,1984
89038,-37.950376,145.048765,8 Sandford Street,HIGHETT,15000000,house,2015,3,2,2,SC_079,689,19872,643,40,0,hospital_082,1326,S_069,690
48312,-37.801353,145.052348,33 Campbell Street,KEW,21600000,house,2010,3,2,2,SC_083,2588,19903,2412,23,0,hospital_064,891,S_137,1424
22565,-37.735017,144.9594,30 Molesworth Street,COBURG,9120000,house,2013,3,1,2,SC_030,867,19964,346,30,0,hospital_084,2126,S_172,900
9410,-37.853383,144.742942,234B Sayers Road,TRUGANINA,7384000,house,2016,4,2,2,SC_053,3382,46468,1877,33,0,hospital_073,6168,S_007,1570
90634,-37.97429276,145.069458,39 Oak Ave,CHELTENHAM,7784000,house,2007,3,2,2,SC_003,1756,19865,923,39,0,hospital_133,822,S_011,1017
63144,-37.82627,145.245816,9 Stoda Street,HEATHMONT,7872000,house,2012,2,1,2,SC_032,2121,19871,254,46,0,hospital_105,1702,S_190,2128
42100,-37.750061,145.076094,33 Louise Street,HEIDELBERG,5832000,house,2016,2,1,0,SC_017,920,19936,1186,28,0,hospital_066,1386,S_100,1217
74499,-37.899897,145.057782,104a Oakleigh Road,CARNEGIE,7650000,house,2010,3,1,2,SC_041,1688,19919,1370,30,0,hospital_159,2606,S_015,1365
28084,-37.794693,144.980729,129 Westgarth Street,FITZROY,8910000,house,2015,2,1,0,SC_008,2136,19975,1305,11,0,hospital_188,1448,S_200,452
2601,-37.81036377,144.8936157,1 Mackay Street,YARRAVILLE,7700000,house,2009,3,1,0,SC_043,3381,19997,236,15,0,hospital_056,2026,S_201,1138
20952,-37.77643,144.957284,287 Brunswick Road,BRUNSWICK,14300000,house,2013,4,1,3,SC_011,3680,19969,204,20,0,hospital_102,1173,S_138,445
26295,-37.5878274,144.9272089,3 Abbott Court,CRAIGIEBURN,3450000,house,2013,3,2,2,SC_016,1307,40221,2108,46,0,hospital_104,7024,S_178,912
7796,-37.778969,144.804628,23 Helene Street,ARDEER,6001000,house,2011,3,2,1,SC_102,2574,20004,1772,28,0,hospital_057,2233,S_130,2077
5188,-37.860164,144.844776,4/24 Noordenne Avenue,SEAHOLME,5080000,house,2013,2,1,1,SC_033,3732,19927,918,28,0,hospital_141,4119,S_128,1564
62776,-37.827016,145.23238,26 Adrian Court,HEATHMONT,9790000,house,2016,3,1,2,SC_032,1618,19871,1080,46,0,hospital_105,2002,S_040,1707
86164,-37.906811,144.999222,15 Anne Crescent,BRIGHTON,25090000,house,2016,3,2,2,SC_015,4545,19952,366,20,0,hospital_156,871,S_151,516
42765,-37.716968,145.063386,101 Springthorpe Boulevard,MACLEOD,12570000,house,2010,4,2,2,SC_047,3775,19983,1127,31,0,hospital_037,1776,S_155,2168
84692,-37.875008,144.981442,17 Addison Street,ELWOOD,27200000,house,2016,3,2,1,SC_015,706,19955,1216,15,0,hospital_103,1843,S_017,764
58429,-37.813541,145.172271,1&4/93 Esdale Street,NUNAWADING,10175000,house,2016,3,2,2,SC_002,653,19899,819,37,0,hospital_070,1939,S_202,1205
10967,-37.784204,144.933951,93 Shields Street,FLEMINGTON,9960000,house,2015,2,1,2,SC_011,1580,20040,559,15,0,hospital_102,1057,S_086,628
74950,-37.886451,145.0561,2a Kokaribb Road,CARNEGIE,7500000,house,2009,3,1,2,SC_041,294,19920,219,28,0,hospital_108,2193,S_015,140
8705,-37.762454,144.792771,9 Marsh Mays Road,CAIRNLEA,5060000,house,2016,3,1,2,SC_107,4119,20003,1578,31,0,hospital_057,1925,S_159,512
76556,-37.91802597,145.1408386,13 Murdo Road,CLAYTON,8250000,house,2009,4,1,2,SC_073,4173,19915,1931,39,0,hospital_065,1681,S_169,2141
95374,-37.906187,145.05305,273 Tucker Road,ORMOND,4480000,house,2012,3,2,2,SC_041,2436,19941,1226,36,0,hospital_159,2157,S_107,1769
89772,-37.960354,145.0713,1/10 Gaybre Court,CHELTENHAM,4520000,house,2014,4,2,1,SC_003,1967,19866,1628,37,0,hospital_109,395,S_023,1362
28646,-37.802255,144.988731,54B Dight Street,COLLINGWOOD,7110000,house,2010,4,2,1,SC_008,1975,19976,509,10,0,hospital_170,962,S_175,446
60324,-37.821766,145.19908,9 Garden Avenue,MITCHAM,16800000,house,2011,4,2,3,SC_088,1736,19900,752,40,0,hospital_010,1333,S_202,2024
14943,-37.741895,144.926052,10 Rosebank Avenue,STRATHMORE,10725000,house,2011,3,2,1,SC_082,2006,20035,219,26,0,hospital_184,1847,S_197,1403
61390,-37.820307,145.229473,17 Haig Street,RINGWOOD,16490000,house,2016,3,1,1,SC_032,843,19902,494,43,0,hospital_105,1572,S_040,932
94193,-38.072059,145.132045,33 Westley Street,CARRUM,7410000,house,2013,3,1,2,SC_070,4784,19858,901,54,0,hospital_043,8532,S_077,2428
7277,-37.745354,144.769811,19 Oakwood Road,ALBANVALE,3852000,house,2015,3,1,1,SC_048,2848,20002,2662,33,0,hospital_057,4279,S_070,685
11429,-37.781634,144.886089,39 Pridham Street,MARIBYRNONG,13425000,house,2016,3,2,2,SC_085,956,20027,1990,0,1,hospital_003,1209,S_049,979
40688,-37.708208,145.067335,47 Bendoran Crescent,BUNDOORA,5337000,house,2010,5,2,2,SC_047,4694,19984,1481,34,0,hospital_037,1139,S_155,1526
